"","ID2","Start","End","Dura","Period","Lat.St","Lon.St","Lat.En","Lon.En","m","Speed.Mean","GPS.Speed.Sd","Speed.Sd","Dura2","Dura_flag","Sort.St","Sort.En","Avg.Lat.St","Avg.Lon.St","Num.St","Avg.Lat.En","Avg.Lon.En","Num.En","flag.En","flag.St"
"11580",185,1452478607,1452480870,37.7166666666667,10,28.658218,115.88781,28.760082,115.85501,16.4832277967728,28.6850551654965,21.3928233864893,0.042776871606966,0.118159722222222,1,1,2,28.658218,115.88781,1,28.760082,115.85501,0,2,21
"11581",185,1452491079,1452492359,21.3333333333333,13.3333333333333,28.760548,115.85401,28.734632,115.8399,4.05054638384395,0.00316448936237808,12.6223600233368,0.0413178570741811,0.0276041666666667,1,2,25,28.760548,115.85401,0,28.734632,115.8399,0,3,5
"11582",185,1452491962,1452492359,6.61666666666667,14,28.749384,115.847084,28.734632,115.8399,2.65595161185889,25.2853260869565,11.955758677765,0.0425136233503345,0.0276041666666667,1,9,3,28.749384,115.847084,0,28.734632,115.8399,0,3,1
"11583",185,1452494744,1452494847,1.71666666666667,14,28.734575,115.83912,28.735373,115.83693,0.294432104743346,9.72115384615385,8.75276015358576,0.0489712589987709,0.00322916666666667,1,3,3,28.734575,115.83912,0,28.735373,115.83693,0,0,10
"11584",185,1452495126,1452495463,5.61666666666667,14,28.735327,115.83717,28.75007,115.84729,2.54135858180831,32.4280575539568,20.7219917668085,0.0551653253470445,0.00354166666666667,1,3,9,28.735327,115.83717,0,28.75007,115.84729,0,0,6
"11585",185,1452495769,1452495918,2.48333333333333,15,28.750153,115.847336,28.757904,115.852325,0.999885891839919,22.9,20.5477835640726,0.0538916460053536,0.0263541666666667,1,9,2,28.750153,115.847336,0,28.757904,115.852325,0,0,1
"11586",185,1452498195,1452498209,0.233333333333333,15,28.759834,115.852295,28.759834,115.852295,0,0.133333333333333,0.516397779494322,0.0143509793343502,0.00498842592592593,1,2,2,28.759834,115.852295,0,28.759834,115.852295,0,0,10
"11587",185,1452498640,1452498762,2.03333333333333,15,28.760683,115.85164,28.759508,115.85042,0.382439295257781,10.7317073170732,8.90944716020696,0.0550983230048022,0.0267708333333333,1,2,2,28.760683,115.85164,0,28.759508,115.85042,0,4,8
"11588",185,1452501075,1452504569,58.2333333333333,17,28.759447,115.852325,28.656376,115.88887,16.6495446265751,19.8277477477477,15.6467131862906,0.0533860603621582,0.130798611111111,1,2,1,28.759447,115.852325,0,28.656376,115.88887,0,3,10
"11589",185,1452515870,1452517237,22.7833333333333,20,28.656898,115.88931,28.62059,115.929,10.7025146148538,28.388416988417,16.383956279875,0.0467354698004641,0.00393518518518518,1,1,7,28.65689,115.888963333333,3,28.62059,115.929,0,0,30
"11590",185,1452517577,1452519465,31.4666666666667,21,28.621824,115.92897,28.678211,116.01279,13.9703370470744,28.9031100478469,15.0290025587224,0.0426970562106568,0.0179166666666667,1,7,18,28.621824,115.92897,0,28.678211,116.01279,0,0,3
"11591",185,1452521013,1452521582,9.48333333333333,22,28.67796,116.01243,28.676365,116.0116,1.83078459037142,10.6263157894737,8.23057496525155,0.0390335269472303,0.0743981481481481,1,18,26,28.67796,116.01243,0,28.676365,116.0116,0,0,0
"11592",185,1452528010,1452528549,8.98333333333333,0,28.625593,115.89543,28.656961,115.889206,3.96033997070834,28.6817204301075,18.7524075824196,0.0533912616443304,0.590150462962963,1,24,1,28.625593,115.89543,0,28.6581543333333,115.899154333333,6,5,0
"11593",185,1452579538,1452582236,44.9666666666667,14,28.65666,115.88956,28.734524,115.839775,14.3626248632364,21.971313312416,16.0515727691751,0.0400024643820712,0.0629166666666667,1,1,3,28.656643,115.889279,4,28.734524,115.839775,0,4,29
"11594",185,1452587672,1452590791,51.9833333333333,17,28.733414,115.83842,28.664722,115.949356,21.5754502842022,30.5770961145194,22.3911142120184,0.0458141341304148,0.115972222222222,1,3,1,28.733414,115.83842,0,28.662657625,115.93427625,8,6,6
"11595",185,1452600811,1452603120,38.4833333333333,20,28.665426,115.94621,28.75945,115.85034,21.8902521980011,36.3801418439716,20.0229334686833,0.0410878228806102,0.0537847222222222,1,1,2,28.665426,115.94621,0,28.75945,115.85034,0,3,3
"11596",185,1452607767,1452608291,8.73333333333333,22,28.759476,115.85046,28.734484,115.83929,4.39274823116006,30.606,13.8957889268584,0.0481258875094436,0.0128009259259259,1,2,3,28.759476,115.85046,0,28.734484,115.83929,0,3,9
"11597",185,1452609397,1452610923,25.4333333333333,22,28.734373,115.83904,28.657312,115.88901,14.1920107377933,33.091577540107,18.8356108663092,0.0429340641211623,0.625439814814815,1,3,1,28.734373,115.83904,0,28.657312,115.88901,0,3,10
"11598",185,1452664961,1452665770,13.4833333333333,14,28.65727,115.889145,28.68541,115.89967,5.37592078772019,23.5680100755668,11.4751130161676,0.0340710169470694,0.0415856481481481,1,1,8,28.6571855,115.889143375,16,28.68541,115.89967,0,0,31
"11599",185,1452669363,1452670622,20.9833333333333,15,28.68539,115.89913,28.657433,115.88973,4.84109570777181,14.6018518518519,10.4028582145828,0.0433402156616178,0.776782407407407,1,8,1,28.68539,115.89913,0,28.657433,115.88973,0,0,1
"11600",185,1452737736,1452738590,14.2333333333333,10,28.657188,115.888855,28.670078,115.894226,2.07242243133586,11.8587570621469,9.96961485409457,0.0570836238604836,0.107164351851852,1,1,6,28.6571855,115.889143375,16,28.670078,115.894226,0,2,31
"11601",185,1452747849,1452749099,20.8333333333333,13,28.670368,115.894104,28.65652,115.88899,4.87031525096968,15.1792905081496,10.9338208448708,0.04615123892887,0.0136226851851852,1,6,1,28.670368,115.894104,0,28.65652,115.88899,0,3,2
"11602",185,1452750276,1452752870,43.2333333333333,14,28.657064,115.889015,28.759092,115.8529,16.5518597976248,23.2514147130154,15.6038661529678,0.0387646938476053,0.101689814814815,1,1,2,28.6571855,115.889143375,16,28.759092,115.8529,0,2,31
"11603",185,1452761656,1452761828,2.86666666666667,16,28.758953,115.85298,28.759485,115.85034,0.700834929515042,13.4797687861272,9.80542659163301,0.0586202509673325,0.0812847222222222,1,2,2,28.758953,115.85298,0,28.759485,115.85034,0,3,7
"11604",185,1452768851,1452769150,4.98333333333333,18,28.759274,115.85239,28.746735,115.84506,1.75293360323477,20.42,12.1645738185639,0.0403641592873002,0.0612847222222222,1,2,9,28.759274,115.85239,0,28.746735,115.84506,0,0,10
"11605",185,1452774445,1452774822,6.28333333333333,20,28.746645,115.845276,28.734537,115.83995,2.28366696604885,21.5123287671233,11.5446094314438,0.0461260194573086,0.00961805555555556,1,9,3,28.746645,115.845276,0,28.734537,115.83995,0,3,0
"11606",185,1452775653,1452777161,25.1333333333333,21,28.734612,115.83899,28.65789,115.88936,14.0370146020348,32.8621603711067,13.1685494972,0.0377216854904641,0.0166666666666667,1,3,1,28.734612,115.83899,0,28.65789,115.88936,0,0,11
"11607",185,1452778601,1452779695,18.2333333333333,21,28.658192,115.8892,28.663565,115.94915,7.50645348753339,28.7811111111111,19.2052284457628,0.0577618574840693,0.321053240740741,1,1,1,28.6567064,115.8886558,5,28.663565,115.94915,0,2,27
"11608",185,1452807434,1452808198,12.7333333333333,5,28.665136,115.94707,28.638346,115.93872,6.03741196523009,29.6624825662483,15.1095774494115,0.0493352927461035,0.0448726851851852,1,1,10,28.665136,115.94707,0,28.638346,115.93872,0,0,6
"11609",185,1452812075,1452813079,16.7333333333333,7,28.638247,115.938484,28.677052,115.939674,5.45545744723661,22.4363636363636,15.3933422868723,0.0493142709545876,0.0403935185185185,1,10,4,28.638247,115.938484,0,28.677052,115.939674,0,0,0
"11610",185,1452816569,1452819062,41.55,8,28.676817,115.939354,28.663229,115.94919,2.31096469094784,13.9146567717996,13.5708299003764,0.0418985050939684,0.0617476851851852,1,4,1,28.676817,115.939354,0,28.663229,115.94919,0,2,2
"11611",185,1452824397,1452829075,77.9666666666667,10.2,28.664608,115.948044,28.677471,115.93984,7.0578159557708,0.00150872508674023,15.8988610622573,0.0538566290579482,0.0270138888888889,1,1,15,28.664608,115.948044,0,28.677471,115.93984,0,1,13
"11612",185,1452828641,1452829075,7.23333333333333,11,28.665804,115.9394,28.677471,115.93984,2.51311713289486,25.095652173913,18.3581807597838,0.0614575864635806,0.0270138888888889,1,15,4,28.665804,115.9394,0,28.677471,115.93984,0,1,0
"11613",185,1452831409,1452832363,15.9,12,28.677437,115.94044,28.676842,115.93963,3.88126810784448,19.5582089552239,13.7508923396136,0.0459597556442129,0.0157291666666667,1,4,4,28.677437,115.94044,0,28.676842,115.93963,0,0,4
"11614",185,1452833722,1452834231,8.48333333333333,12,28.676785,115.93968,28.66442,115.94929,2.29549271116537,17.3952380952381,15.3027046509077,0.0463147386484378,0.31306712962963,1,4,1,28.676785,115.93968,0,28.66442,115.94929,0,0,2
"11615",185,1452861280,1452862791,25.1833333333333,20,28.665035,115.94933,28.65851,115.88732,7.70369102349125,24.0593607305936,15.1213598079961,0.0476584395586119,0.0336458333333333,1,1,1,28.665035,115.94933,0,28.65851,115.88732,0,0,11
"11616",185,1452865698,1452866799,18.35,21,28.658262,115.88967,28.67786,115.94209,7.07812829477269,27.8395784543326,14.7883474234711,0.0443880165394632,0.137303240740741,1,1,4,28.658262,115.88967,1,28.67786,115.94209,0,0,26
"11617",185,1452878662,1452879178,8.6,1,28.67737,115.94248,28.66365,115.949265,2.1213020324559,17.1385390428212,17.5710232905308,0.0405123132257251,0.032037037037037,1,4,1,28.67737,115.94248,0,28.66365,115.949265,0,3,2
"11618",185,1452881946,1452882999,17.55,2,28.663954,115.9493,28.656385,115.88866,7.8843293411859,33.2688564476886,22.6735983422236,0.0458669277581854,0.398263888888889,1,1,1,28.663954,115.9493,0,28.656385,115.88866,0,1,12
"11619",185,1452917409,1452918803,23.2333333333333,12,28.656265,115.88853,28.676058,115.93533,6.98317437911035,20.3196581196581,14.376950467988,0.055310052074617,0.073912037037037,1,1,4,28.6567064,115.8886558,5,28.676058,115.93533,0,0,27
"11620",185,1452925189,1452925879,11.5,14,28.676224,115.93294,28.6779,115.93061,1.49549085657912,10.7427937915743,8.03107355212277,0.0390491811155766,0.0173611111111111,1,4,4,28.676224,115.93294,0,28.6779,115.93061,0,0,0
"11621",185,1452927379,1452929118,28.9833333333333,15,28.678047,115.93072,28.677479,115.94186,4.66882077193493,16.9860064585576,13.1142533213554,0.038931418831796,0.1846875,1,4,4,28.678047,115.93072,0,28.677479,115.94186,0,0,0
"11622",185,1452945075,1452947084,33.4833333333333,20,28.677862,115.94195,28.65772,115.88949,8.99180999886786,21.1737588652482,17.078294823117,0.0421271399277098,0.435127314814815,1,4,1,28.677862,115.94195,0,28.65772,115.88949,0,0,2
"11623",185,1452984679,1452985401,12.0333333333333,6,28.657366,115.88911,28.669838,115.89418,1.93826405106494,11.5962732919255,10.7089245454904,0.0365077369738176,0.651215277777778,1,1,6,28.6571855,115.889143375,16,28.669838,115.89418,0,0,31
"11624",185,1453041666,1453042060,6.56666666666667,22,28.668142,115.893585,28.65733,115.88883,1.87927086309858,16.1657894736842,9.32505282521385,0.0599374402707243,0.494386574074074,1,6,1,28.668142,115.893585,0,28.65733,115.88883,0,2,0
"11625",185,1453084775,1453086430,27.5833333333333,10,28.656937,115.889114,28.735231,115.83856,14.2548148475573,32.0095785440613,20.3623855491829,0.0471200879374447,0.0671759259259259,1,1,3,28.6571855,115.889143375,16,28.735231,115.83856,0,0,31
"11626",185,1453092234,1453092278,0.733333333333333,12,28.735458,115.83831,28.73545,115.83712,0.121171806642819,9.75555555555556,10.0998549844575,0.0579994369486576,0.003125,1,3,3,28.735458,115.83831,0,28.73545,115.83712,0,0,10
"11627",185,1453092548,1453093032,8.06666666666667,12,28.735355,115.83773,28.759449,115.850586,4.23526615094352,34.9129411764706,19.1852795146564,0.06120493833873,0.0505787037037037,1,3,2,28.735355,115.83773,0,28.759449,115.850586,0,4,10
"11628",185,1453097402,1453100029,43.7833333333333,14,28.760597,115.851715,28.656765,115.88935,17.1701260580899,27.1021431828545,20.3075926966886,0.0491805529883149,0.211331018518519,1,2,1,28.760597,115.851715,0,28.656765,115.88935,0,4,8
"11629",185,1453118288,1453119426,18.9666666666667,20,28.657785,115.88877,28.664608,115.949234,7.6722978596871,29.4738598442714,15.4281918691091,0.0499755920506016,0.0527199074074074,1,1,1,28.6571855,115.889143375,16,28.662657625,115.93427625,8,6,31
"11630",185,1453123981,1453125015,17.2333333333333,21,28.664629,115.948875,28.659626,115.8999,6.46445741501459,22.9046153846154,12.7495270770596,0.0367183585138752,0.101435185185185,1,1,13,28.664629,115.948875,0,28.659626,115.8999,0,0,14
"11631",185,1453133779,1453134348,9.48333333333333,0,28.658604,115.89986,28.680832,115.87837,3.65383426655278,22.1459459459459,13.7371652193683,0.0482782373661303,0.00615740740740741,1,13,19,28.658604,115.89986,0,28.680832,115.87837,0,0,0
"11632",185,1453134880,1453136309,23.8166666666667,0,28.681126,115.87836,28.656315,115.88881,4.89087170691826,18.2699884125145,15.2425133842489,0.0414594896198395,0.623738425925926,1,19,1,28.681126,115.87836,0,28.656315,115.88881,0,2,0
"11633",185,1453190200,1453190379,2.98333333333333,15,28.656948,115.888664,28.657253,115.88893,0.186546820102174,3.66666666666667,5.00406338953695,0.0304250042959826,0.00460648148148148,1,1,1,28.65689,115.888963333333,3,28.657253,115.88893,0,3,30
"11634",185,1453190777,1453192750,32.8833333333333,16,28.657154,115.88897,28.734404,115.83916,14.2289288849196,27.6287964004499,19.6607268111295,0.0395115160851386,0.043287037037037,1,1,3,28.6571855,115.889143375,16,28.734404,115.83916,0,2,31
"11635",185,1453196490,1453197090,10,17,28.73459,115.83928,28.736795,115.833534,1.29139506588072,12.028901734104,9.70039756882234,0.0292110133023663,0.0496296296296296,1,3,3,28.73459,115.83928,0,28.736795,115.833534,0,0,10
"11636",185,1453201378,1453205532,69.2333333333333,19,28.735493,115.833565,28.664608,115.94937,22.3292935590978,22.5485119047619,18.1859837984131,0.0410073841591178,0.0782175925925926,1,3,1,28.735493,115.833565,0,28.662657625,115.93427625,8,6,0
"11637",185,1453212290,1453213470,19.6666666666667,22,28.664312,115.95028,28.656574,115.88858,7.95607889051505,29.1428571428571,17.2100026103297,0.0473938432781244,0.4540625,1,1,1,28.664312,115.95028,0,28.656574,115.88858,0,0,11
"11638",185,1453252701,1453253449,12.4666666666667,9,28.656355,115.88848,28.670046,115.89412,2.17566575687116,11.7891036906854,9.04689391515766,0.0542828969465622,0.137951388888889,1,1,6,28.6567064,115.8886558,5,28.670046,115.89412,0,2,27
"11639",185,1453265368,1453266597,20.4833333333333,12,28.670486,115.89412,28.664146,115.95091,7.44933898730446,23.2601851851852,15.7953163469858,0.0486393989801955,0.00351851851851852,1,6,1,28.670486,115.89412,0,28.664146,115.95091,0,0,2
"11640",185,1453266901,1453267305,6.73333333333333,13,28.663832,115.951904,28.64689,115.95307,2.15543491320121,24.6133333333333,21.1425443002298,0.046046729685046,0.221828703703704,1,1,5,28.663832,115.951904,0,28.64689,115.95307,0,0,1
"11641",185,1453286471,1453288919,40.8,19,28.646845,115.95311,28.670166,115.894135,8.04837829016776,16.780269058296,15.0083658783299,0.0416470190940005,0.0484375,1,5,6,28.646845,115.95311,0,28.670166,115.894135,0,2,0
"11642",185,1453293104,1453293792,11.4666666666667,20,28.670082,115.894394,28.65675,115.88918,2.25110961805597,12.127731092437,8.382711529541,0.0370377402356633,0.0278356481481481,1,6,1,28.670082,115.894394,0,28.6581543333333,115.899154333333,6,5,2
"11643",185,1453296197,1453297328,18.85,21,28.657652,115.88959,28.64452,115.958244,7.2722356611828,27.4807056229327,16.8917607418084,0.0639698862148107,0.0609027777777778,1,1,5,28.6571855,115.889143375,16,28.64452,115.958244,0,1,31
"11644",185,1453302590,1453302649,0.983333333333333,23,28.644436,115.95832,28.6416,115.95568,0.460276044252536,26.5333333333333,10.0261804185498,0.045504848750625,0.0372569444444444,1,5,5,28.644436,115.95832,0,28.6416,115.95568,0,1,0
"11645",185,1453305868,1453309752,64.7333333333333,0,28.641489,115.95479,28.62183,115.92855,21.0030520683273,31.7437229437229,18.4731177105633,0.0529042046095201,0.00866898148148148,1,5,7,28.641489,115.95479,0,28.62183,115.92855,0,0,4
"11646",185,1453310501,1453310990,8.15,1,28.621857,115.92868,28.64156,115.9553,4.44596828106215,37.491646778043,26.3797588402214,0.0823910316362793,0.177175925925926,1,7,5,28.621857,115.92868,0,28.64156,115.9553,0,0,3
"11647",185,1453326298,1453326872,9.56666666666667,5,28.641375,115.95513,28.622345,115.92877,4.36167139177941,34.9092970521542,17.4593275332652,0.0605812841077854,0.0167013888888889,1,5,7,28.641375,115.95513,0,28.622345,115.92877,0,0,4
"11648",185,1453328315,1453336729,140.233333333333,7,28.621742,115.928856,28.738691,115.83543,29.2520261050265,25.9427220178665,21.4101276181499,0.0640751066704272,0.10662037037037,1,7,3,28.621742,115.928856,0,28.738691,115.83543,0,0,3
"11649",185,1453345941,1453346060,1.98333333333333,11,28.738659,115.83545,28.738298,115.83366,0.420622273669868,12.6666666666667,11.3835598199188,0.0818941829243695,0.0327430555555556,1,3,3,28.738659,115.83545,0,28.738298,115.83366,0,1,2
"11650",185,1453348889,1453349370,8.01666666666667,12,28.738665,115.83478,28.738173,115.83353,0.606702411176456,10.5279187817259,12.4004395179473,0.0681387111107335,0.050150462962963,1,3,3,28.738665,115.83478,0,28.738173,115.83353,0,1,2
"11651",185,1453353703,1453375614,365.183333333333,14.6666666666667,28.73829,115.83138,28.66337,115.94909,32.7745874053466,0.00149580518485449,14.6516656152912,0.0430455341469535,0.0370949074074074,1,3,1,28.73829,115.83138,0,28.66337,115.94909,0,2,0
"11652",185,1453369645,1453375614,99.4833333333333,18,28.738642,115.83574,28.66337,115.94909,28.8126147431646,25.731007751938,16.7005228726728,0.0471979110296867,0.0370949074074074,1,3,1,28.738642,115.83574,0,28.66337,115.94909,0,2,2
"11653",185,1453378819,1453379229,6.83333333333333,20,28.66372,115.949265,28.64153,115.954765,3.35221657573483,28.8636363636364,20.6859969981308,0.0681345877580041,0.0238310185185185,1,1,5,28.66372,115.949265,0,28.64153,115.954765,0,0,12
"11654",185,1453381288,1453381398,1.83333333333333,21,28.641554,115.955574,28.644613,115.95828,0.495614443678892,18.0625,16.1139445985865,0.0636903956799473,0.0785185185185185,1,5,5,28.641554,115.955574,0,28.644613,115.95828,0,1,4
"11655",185,1453388182,1453389171,16.4833333333333,23,28.641573,115.95504,28.641567,115.95553,6.6631436328267,24.9,13.4197651573477,0.0413235386603261,0.0568518518518518,1,5,5,28.641573,115.95504,0,28.641567,115.95553,0,1,4
"11656",185,1453394083,1453395146,17.7166666666667,0,28.641636,115.95517,28.657038,115.88903,7.73075923812477,27.6910401647786,15.2462032471374,0.0356810184165384,1.53429398148148,1,5,1,28.641636,115.95517,0,28.657038,115.88903,0,3,4
"11657",185,1453527709,1453529658,32.4833333333333,13,28.656544,115.88933,28.632591,115.93703,12.5875765164056,25.739880952381,16.6196158414808,0.046343946911981,0.0106712962962963,1,1,10,28.656643,115.889279,4,28.632591,115.93703,0,0,29
"11658",185,1453530580,1453531389,13.4833333333333,14,28.634289,115.93724,28.663706,115.949326,4.17988149702587,20.4964539007092,14.940328333165,0.0625071400509595,0.0315277777777778,1,10,1,28.634289,115.93724,0,28.663706,115.949326,0,1,0
"11659",185,1453534113,1453541511,123.3,16,28.663172,115.949234,28.674515,115.937126,17.1551008993224,0.00231888360358508,16.1330908964162,0.0622831709128769,0.0345023148148148,1,1,27,28.663172,115.949234,0,28.674515,115.937126,0,1,10
"11660",185,1453540800,1453541511,11.85,17,28.663326,115.94931,28.674515,115.937126,2.57194836214254,16.8618556701031,15.2747390673022,0.0635979873569535,0.0345023148148148,1,15,4,28.663326,115.94931,0,28.674515,115.937126,0,1,12
"11661",185,1453544492,1453545270,12.9666666666667,18,28.6748,115.93719,28.663557,115.94915,2.96609551496931,18.4819047619048,17.465728606453,0.0619565973387363,0.226203703703704,1,4,1,28.6748,115.93719,0,28.663557,115.94915,0,2,0
"11662",185,1453564814,1453565758,15.7333333333333,0,28.676315,115.93583,28.6565,115.888985,6.9461203102746,27.848275862069,19.9044314018007,0.0412767233925775,0.458356481481482,1,4,1,28.676315,115.93583,0,28.6565,115.888985,0,3,0
"11663",185,1453605360,1453607305,32.4166666666667,11,28.657202,115.88948,28.69564,115.86335,7.84334533273589,18.7420311341735,15.4154203027939,0.0585406216346203,0.0717592592592593,1,1,11,28.6571855,115.889143375,16,28.69564,115.86335,0,0,31
"11664",185,1453613505,1453616072,42.7833333333333,13,28.696642,115.861404,28.664595,115.94921,14.5513458669721,23.0427884615385,16.126591435753,0.0491566038090853,0.121597222222222,1,11,1,28.696642,115.861404,0,28.6581543333333,115.899154333333,6,5,0
"11665",185,1453626578,1453627987,23.4833333333333,17,28.664602,115.94909,28.672352,115.9195,4.79245325643119,16.24,12.9670186587078,0.0440055061360865,0.178773148148148,1,1,14,28.664602,115.94909,0,28.672352,115.9195,0,0,12
"11666",185,1453643433,1453645048,26.9166666666667,22,28.672834,115.919334,28.664373,115.94955,5.25555393336165,13.6650602409639,11.6628456883484,0.0442319990753238,0.0713657407407407,1,14,1,28.672834,115.919334,0,28.664373,115.94955,0,0,1
"11667",185,1453651214,1453651528,5.23333333333333,0,28.656824,115.888916,28.656698,115.88945,0.158278135801978,1.73333333333333,2.29600561650985,0.0313489440506542,0.408217592592593,1,13,1,28.65689,115.888963333333,3,28.656698,115.88945,0,1,30
"11668",185,1453686798,1453689902,51.7333333333333,10,28.656456,115.88959,28.664883,115.94933,11.2766320408329,18.9434057604851,13.4044885832527,0.0466867309229149,0.131979166666667,1,1,1,28.656456,115.88959,1,28.664883,115.94933,0,1,28
"11669",185,1453701305,1453702330,17.0833333333333,14,28.664602,115.94939,28.623804,115.93261,6.969742266375,28.9558823529412,17.8838931462678,0.0426714871949169,0.166493055555556,1,1,7,28.664602,115.94939,0,28.623804,115.93261,0,0,12
"11670",185,1453716715,1453718112,23.2833333333333,18,28.622356,115.928764,28.664652,115.94931,5.91905796758906,17.3902012248469,12.0753606456721,0.0424025890871681,0.162453703703704,1,7,1,28.622356,115.928764,0,28.662657625,115.93427625,8,6,3
